CD_ALUNO_ANONIMIZADO,FLAG_MOBIL_REDUZ,TIPO_MOBIL_REDUZ
8038000114E36518435A4618663192,0,0
2035000111B23602476D8208182929,0,0
7431000123F18359942E6873893868,0,0
8889000124C28326978F0688563906,0,0
3512000103F2223280B6823532115,0,0
5621000110A17760547D2944022776,0,0
5458000111A10514444A1142412858,0,0
2861000115E36006250F0866923255,0,0
8311000123F37984733A1982653819,0,0
8802000109D16034688B0575832652,0,0
5739000109B22319816E4145202688,0,0
4953000110A31985213B7837352825,0,0
3766000113D35947032C5025533097,0,0
1244000113A30206961C7200313119,0,0
1594000120C22757158E4415463544,0,0
2457000124B27975233B7924243979,0,0
6836000125A21755644A2468034024,0,0
6220000111B25251060F5950032906,0,0
2384000122E16915296D8523343785,0,0
0952000026D16919798B4696471089,0,0
5626000110F23939234F6944082816,0,0
3789000110D33041946D6125712808,0,0
7530000112D29486982B1163142958,0,0
9808000114C27342735A1736363163,0,0
4049000115A35514220F3078803277,0,0
1043000121D22820312D4609993646,0,0
3652000108D22298663D9424332641,0,0
3388000109F21168097B8221692729,0,0
0193000112F13630552C4589782993,0,0
8772000120E37237371B4487243544,0,0
5840000123B16696764E7257983872,0,0
8430000125C38164030C3784014037,0,0
8251000112B33299048F0070352947,0,0
8000000112B22657070C0567842952,0,0
0323000120F10054133A3002753530,0,0
6493000120F33187082D5564453555,0,0
5879000125B20250882D3758504037,0,0
4426000108D32179893E0832052555,0,0
2721000111C18702042F4815042895,0,0
2535000121E20467590D2124913621,0,0
5966000122C38046283C4859043748,0,0
1223000116A35218327E3150543378,0,0
3183000047A20214273F9409690262,0,0
1335000124B3917388A7413023974,0,0
4979000110D37233397B5437602801,0,0
7301000113A29908998C8760883134,0,0
1349000113C35945893F9201363139,0,0
1097000116E31309923A2649283373,0,0
4901000122F37973693F9348533793,0,0
6011000109C38985934A4347922690,0,0
9037000107B37675177F9978162546,0,0
3686000114A33385634F8075143227,0,0
5206000114F36566479B8390343230,0,0
2296000115A34704755C8461273331,0,0
7078000122B37948404E2370423723,0,0
8687000124F23004031F1086543910,0,0
2281000124C24634428D4022483940,0,0
3690000124A26287439B9936573999,0,0
9697000103E9495216D7385292120,0,0
5551000111E30413460B0343342850,0,0
7880000111A8369623B3166632878,0,0
4216000113A30740511C3130033078,0,0
9899000120E34817909F9198543591,0,0
1859000124A18222927E4418263944,0,0
9228000125B37815359D3791994037,0,0
8911000111B22443451D7976942926,0,0
1965000115F33393988E4857963295,0,0
8915000124B24239035B6688823966,0,0
2035000108A34571320F5308152600,0,0
8628000108D34588451F6974082616,0,0
5393000112A15217459F2241772969,0,0
0718000112D31499613D6095033008,0,0
1759000112D36766997A7405453021,0,0
3233000120D17083183D1031853510,0,0
0143000121A21025885A3800993638,0,0
2882000122C38159954C0528433705,0,0
0536000123A39090879D2704913827,0,0
9106000124E38211911D4490733944,0,0
6386000107D19196375B6551632512,0,0
8991000108D12649928E5277712599,0,0
8455000110B22046011C1372362760,0,0
7687000115A37065158D9815183344,0,0
3481000110A15692118F9622632843,0,0
0334000111B6519239A7391172921,0,0
6297000113F37524005D1350833060,0,0
6465000114E35449399E3002933176,0, 
0834000120E37735711A2807863528,0,0
9056000121A17192316C5990143659,0,0
7198000124A26729459B3871653938,0,0
2114000111C31984368F9608982943,0,0
5511000124F25614192B2054783920,0,0
5684000110C32242078A6144662808,0,0
5330000112D38302384A1341142960,0,0
1613000115D31569140F0854443255,0,0
4599000116A33754498D8184303428,0,0
0519000121A26352393A6604773666,0,0
5073000122C20864664F3450113734,0,0
6720000122C26474130D6066643760,0,0
6160000122B18773692A8861123788,0,0
0008000110A23254264D3987892787,0,0
1225000048A7277308F0453860080,0,0
2511000111A20930863C2712942874,0,0
0153000111C31995699C6289362910,0,0
5715000114A31178210E2895433175,0,0
7941000121F38011793D9579013695,0,0
7247000122A38259169F7971963779,0,0
8331000108F20508371B4371112590,0,0
9565000116C30763415C4033963386,0,0
0283000125B23060478A4702544047,0,0
6823000110F20047405A4356042790,0,0
2988000114F31731442A4768163194,0,0
2184000115C31317953D9860153345,0,0
1746000116A35294782D8055773427,0,0
7018000125A19203321B4469894044,0,0
3295000109F28824564F9720762744,0,0
0166000110C22004586F7789482825,0,0
9953000116D32320455D1537843361,0,0
5437000121D26005550D7953953679,0,0
3217000125A16488878E3231884032,0,0
0153000112E38896390F2689372974,0,0
1088000115B34197525C7649193323,0,0
7584000111B33548795C5463672901,0,0
3803000112F35706864E8925893036,0,0
6180000114E34771045D1600083162,0,0
7060000116D37755791E5808913404,0, 
6366000122E29567782E0563283705,0,0
3357000109F28396210A8821382735,0,0
1788000114D34373759B2556163172,0,0
4914000116D33673192F0387453350,0,0
3025000124A24298192F6129923961,0,0
7085000111F22046526C5658682903,0,0
1867000112C22320246D2406512971,0,0
9529000115F32844881D2333603269,0,0
2284000120B19454384F4822363548,0,0
4164000120E25063882D9641193596,0,0
9687000121F19224062E3296433632,0,0
2371000110D3639828A6011532807,0,0
5234000112D28301064B3340182980,0,0
0142000110D35145752A9689242844,0,0
4485000110B7721066D9732672844,0,0
0337000120F35885655C2202893522,0,0
1317000121B38432912B8512753685,0,0
0175000125A8235981A2301424023,0,0
7101000111C10397577B1058842857,0,0
9087000122B29083469C2690513726,0,0
0140000121A26814652F8700983687,0,0
7893000122D38283001D3778313737,0,0
7773000111B18453374E6465562911,0,0
9385000111D30412117E7381682920,0,0
6427000114C31224915E0596613152,0,0
9433000116A33904693D3832643384,0,0
2670000123A25723568E4926253849,0,0
6654000110D37819145F1354352760,0,0
0310000121B26018625D8502683685,0,0
7043000111A36189158C3758262884,0,0
2236000123C25175310E2721913827,0,0
5262000125F27064934A0252294002,0,0
3026000110E25733432F7818082825,0,0
4474000114E35700700D3483023181,0,0
3377000114B34472028F5972053206,0,0
0568000115D37582011E1843993265,0,0
9258000123C22028718C7592163875,0,0
9449000111B10729429A1782322864,0,0
1855000111F19247860C7306382920,0,0
1735000112F35394103B5805203005,0,0
3082000113D36520168D1918693066,0,0
0631000115A35747296D2144623268,0,0
6906000116B35473367D3607373382,0,0
2724000122D37849027D3826623738,0,0
4362000123F26816531C4743173847,0,0
6891000108F11246285D0056702547,0,0
6346000115D30521862B5701773303,0,0
6601000120A35044957E9465563594,0,0
4294000125D38435964F2242614022,0,0
3467000113E36493937C0722533054,0,0
4439000113B31790486D3832263085,0,0
7087000113E36465954A7158743118,0,0
8789000114E31789686B0520233151,0,0
7570000121D25283032F0775253607,0,0
8406000122D19890653E4483443744,0,0
2486000108A25158399C9912672646,0,0
6336000111E32507172A6651192913,0,0
9072000114E36029698D9629023242,0,0
1831000120C31865056B1917833519,0,0
9005000122C28155599B2289693722,0,0
7768000125E20668217E2977354029,0,0
8873000115E32373735B6527043311,0,0
9885000121F12820335D5398433653,0,0
4159000122C26706185D2441233724,0,0
9962000122D39033098F4199003741,0,0
0070000109D27461452A1888512666,0,0
6582000121A24471379F4765383647,0,0
1650000120E35079661B5316023553,0,0
9966000121D26761630A5399243653,0,0
3937000110E20025265D2127182768,0,0
0181000110F34852922E4189622789,0,0
3186000110B36959375E6319682810,0,0
9451000115F32853370B3432823280,0,0
3787000116E31599210D5176183398,0,0
7903000116F31234907C6417343410,0,0
4635000124B21415932C5046023950,0,0
8450000108A35346852A1672292563,0,0
0200000112C31250605D6789863015,0,0
9714000115D36265744B2035453266,0,0
6481000122E24776397A8564313785,0,0
6367000112D30191860D6451523011,0,0
0137000114C34384849B3739653184,0,0
9002000116A37306775E5028333396,0,0
2563000120B18899939F1825153518,0,0
7470000122B22196956A9174223791,0,0
9275000103E12788312C4582632092,0,0
3358000108B30636785F7421382621,0,0
0988000115D30275423D0748193254,0,0
9775000123C21944051D7297333872,0,0
7474000108E38464098C3062542577,0,0
3026000112D25818069A2218102969,0,0
9345000113A34063704D1481313061,0,0
2176000114C30800309D8460043231,0,0
9745000115C31331368E2435763270,0,0
2906000115E36293191E8167373328,0,0
6864000116F36005762B4206953388,0, 
0057000112C29273498A3688422984,0,0
6289000114F37003636B5001173196,0,0
5509000121D25539109C3254653632,0,0
5673000120A32416974F3656253536,0,0
3329000124A29261881B4032963940,0,0
9025000109A35645545B9978062746,0,0
6500000115F32636455B1103313257,0,0
8219000120D34275073D8081723580,0,0
8666000123C38446696A8286243882,0,0
9879000112D9882269A4086642987,0,0
4094000116E35548648B7179253418,0, 
0725000122E24887998B5906633759,0,0
3423000122F28325426C6533713765,0,0
5338000122A24208814F9252903792,0,0
4544000110D29564443E1333252760,0,0
0859000120B31870725B6908113569,0,0
5964000122B25369358C1559283715,0,0
2541000124C18385492E7225083972,0,0
6591000110E33552176A5553722802,0,0
0953000113B31483057A1997403067,0,0
3297000122E27498651D8632493786,0,0
0932000124B21285868F7908993979,0,0
1765000110F11475504D5405462801,0,0
7496000120F37199742A8474513584,0,0
0543000123E22641352F9605093896,0,0
7541000109D38223143D8763222734,0,0
9277000112F26705182D4580622992,0,0
0942000115C36303184C0447733251,0,0
7128000120A30548197A0471283504,0,0
5220000044F1370890D8378120625,0,0
4344000110C31440816B0731252754,0,0
9933000110D22817493A3587142782,0,0
8079000113F34261848F6068663107,0,0
7694000114D35159297A1415223160,0,0
3495000110D16519257B6322772810,0,0
8234000120A16014080D9781893597,0,0
0372000123F20889058E2003263820,0,0
2952000108C33514782A5817322605,0,0
2805000109C33260809E3415862681,0,0
2372000112B25277630B1611562963,0,0
4342000113F34401604F2631293073,0,0
4855000122C3909290A3447933734,0,0
3780000108C30383780A7625602623,0,0
6267000110C29408132A5450482801,0,0
8006000122B38631001D8479553784,0,0
8514000113D29816946D3973013086,0,0
4049000113B35432217A4828363095,0,0
2356000120C37477780B2523083525,0,0
7688000121E18501226E3376443633,0,0
2923000122C38998714A0528843705,0,0
1322000123F21923899E3012773830,0,0
5499000123B29375920C7254573872,0,0
4137000124B24225158A7641043976,0,0
0228000111F13849767B2390112871,0,0
6079000112C33834555A8748653034,0,0
7075000121C13676225D2470313624,0,0
3023000110A27753667B3618042783,0,0
2889000122F22321178F8528393785,0,0
4617000123C25318430D5445743854,0,0
9481000111C18633777A4282642889,0,0
6761000120D35045085C0067613500,0,0
4992000122F38955145A0249523702,0,0
0080000122D13583057D3200213732,0,0
2062000123A25502641A1520163815,0,0
2010000104B7851075C2307852170,0,0
2609000108F28287350E9413902641,0,0
9217000110D26067282A4879982795,0,0
9221000113F32304611A9180083138,0,0
5608000120C35324748B5055603550,0,0
9127000108E34059935C7679072623,0,0
9561000123D4561056C3995163839,0,0
2316000125C22509629F3722874037,0,0
2536000111B33290991B7713192924,0,0
7593000112F33580235C6463783011,0,0
1920000120D35836343D4018723540,0,0
6422000121A38467033D3463783634,0,0
5236000108D21728748F6940162616,0,0
6889000113D35721306A5056763097,0,0
7603000115B35754624D3114343277,0,0
6200000115D33907844F3400313280,0,0
5944000043F3990749B1295070609,0,0
4243000108D19840930F1430222561,0,0
9792000111A7477119C1385752860,0,0
7249000107F32970192A2860262475,0,0
6925000110C17250229E2057062767,0,0
3164000120D33688692F4531163545,0,0
1752000120F31345545E8917073589,0,0
3489000121D25843579E2634453626,0,0
1427000106D36368459F4302032390,0,0
7216000110B31192242E6759982814,0,0
2030000109B29860106A3508112682,0,0
5983000110D25978105D0647642753,0,0
6353000110A29362267D7551352822,0,0
5032000111E8916562F6138152908,0,0
6586000112E32285828D9153723038,0,0
2439000114E31786492A2062673167,0,0
8995000114C32797234A5028233196,0,0
2389000124A18332700A6223563962,0,0
0210000108E30863556A0389892551,0,0
7085000108D18588184A2458652571,0,0
6697000111E31737019A3554802882,0,0
9806000115B36580330E2036373266,0,0
4024000122C28079574A7939733779,0,0
4221000109B14360061F4730022694,0,0
3623000114F33579656E3874513185,0,0
4061000121B38468234B2940173629,0,0
7829000112F26093997A2766132974,0,0
2932000120A18555879B6728843567,0,0
2088000121B20005542E3020443630,0,0
6267000122C25123389A3962053739,0,0
7718000111A31216647E9565022942,0,0
7559000113F36251292E3463463081,0,0
1872000114B32883275D9957033246,0,0
2115000123A39012644B6620733866,0,0
3488000124D28970694D7334553973,0,0
1231000108F14359512F9700122644,0,0
5369000109C27806473E4241502689,0,0
9554000116A36308561F0033853346,0,0
1720000120C30287783E2716723527,0,0
4125000122C38820740F8940773789,0,0
2161000124D29376502A0221283902,0,0
6666000113E32784020B2254533069,0,0
9262000113A30963696D2280493069,0,0
6252000114C32214407B3000803176,0,0
8025000116D20081421C6418563410,0,0
1501000105C13904466C7902772326,0,0
4509000114A31059314E9483393241,0,0
9056000122E24237499D7290053772,0,0
9684000125E22951067A4696554046,0,0
3261000110E27022623D3420422781,0,0
2617000114C31041524A6464453211,0,0
6478000115E32624197E8703093333,0,0
7077000122E38291925A7870263778,0,0
9253000040D18336536A0086311134,0,0
0473000109B26015367B0792542655,0,0
9185000111F31456802D4779682894,0,0
5489000114A29919635F0387233150,0,0
8415000121D25847968D4683713646,0,0
7431000106E30600870F4862072395,0,0
3111000107F37660147E6018882507,0,0
7173000109B25094872D9459542741,0,0
7279000110F30955555B5960612806,0,0
5334000111F22638945A3641172883,0,0
0406000124E22823214B7503733975,0,0
2216000116D37303735F0860473355,0,0
8991000121B6719429A8189493681,0,0
8102000123A17314847F7780603877,0,0
6004000123F27072841E8659633886,0,0
9343000123F8233355D9793103897,0,0
3414000124F24016640C5633813956,0,0
5580000108E18065967A4643602593,0,0
7370000115C33139543F3612013282,0,0
0968000120C17448362D4009203540,0,0
7327000041D14157102E7413290490,0,0
4552000110E9653621F5433332801,0,0
2426000116F32330529A1062573357,0,0
0787000106B31628979F3295632380,0,0
1775000108B31156897F5105552598,0,0
5455000120D19477851E3554073535,0,0
3634000125A18729678D4936054049,0,0
9302000110F38826694E5180832798,0,0
9214000110A26896980E6679962813,0,0
0333000111B30150817D5391162901,0,0
0710000113F32267943E9494973142,0,0
2116000123A27387403C9920833899,0,0
8431000124A38504258C3483983934,0,0
3730000124A26219592C8836973988,0,0
9569000111C35656566B6983522916,0,0
0803000116E33716989E8146343428,0,0
4990000122A20910446C1349543713,0,0
2435000122F11909145F2123993721,0,0
4629000110C4803815C9434112841,0,0
7568000111D5999612B5863512905,0,0
5492000113A32044757D3742793084,0,0
1500000115D36561747D8753313334,0,0
7935000125C28471040D2779024027,0,0
4104000110B25289267D1128852758,0,0
5041000115C30226013F3888723285,0,0
6453000115F32893802D8302843329,0,0
9172000122D24104936A7291213772,0,0
7097000108A37717500E8158782628,0,0
8361000112B18655643A3471452981,0,0
9768000115E37344148E7035993316,0,0
9011000122A15737873F9389633793,0,0
0631000113B30977692E0194173049,0,0
2283000114D34742878D9761143244,0,0
7183000115C35738685B9110143337,0,0
6925000122B15909361C5268633752,0,0
7792000125F28044739B1577594015,0,0
1527000112E34891612A6403123011,0,0
1351000120C36617918D1613033516,0,0
3922000123D27596426D7338803873,0,0
8980000111A37494172B4477632891,0,0
0121000103B15154397E3392022081,0,0
7355000112B32831608A5661403003,0,0
0315000123C28316076D1802693818,0,0
7589000107C32183995E5963662506,0, 
3843000112A36179229A4026282987,0,0
8793000115E36815372A8226243328,0,0
6730000116C32854455D1905613365,0,0
1035000121D20577522D3009913630,0,0
2067000122A37974228B4720053747,0,0
8905000123D24210616B2188593821,0,0
8129000123D29709059C7280873872,0,0
5837000109F30117819D5546182702,0,0
8581000111C29658941B5573642902,0,0
3736000111A7054451C9425202941,0,0
2045000113C32569015E0908313056,0,0
9773000113B37021967B7585603122,0,0
7571000114F36756132E0208053148,0,0
6849000122D26879524E6267973762,0,0
5367000110B31736326F8041492827,0,0
3769000112A28628000A2125532968,0,0
0713000112C31198439B4194982989,0,0
5899000112C17582383D4546842992,0,0
8260000114E26182309A1420883160,0,0
6679000120B30564487E8666343586,0,0
5191000122A14446572B1851553718,0,0
4741000123E38726205E6646993866,0,0
0040000124A14324322E7100073971,0,0
8029000125A23260041F2479964024,0,0
3947000110A10222019B9327292840,0,0
2237000111B17702008A5610202903,0, 
8480000112B12397923D1772642964,0,0
6400000113D32050010B7551873122,0,0
7183000114D35699212B5010113196,0,0
9669000115F36268718F5535003301,0,0
8615000122F14877544E4885533748,0,0
7360000108E35610848A3961402586,0,0
6088000112D9430102D1548722962,0,0
5158000114F35400067D5289863199,0,0
8916000122B27985854D4688543746,0,0
6305000111E36446746B4950882896,0,0
2625000111A10075843D9714092944,0,0
5866000121B18546190B3758223637,0,0
2424000123A37880554B9823913898,0,0
4895000125F23440199B4548664045,0,0
8328000042F18117584B0640570334,0,0
2209000123E21327873E5221663852,0,0
1583000124F27597896A2215503922,0,0
5414000111F12823911E4741972894,0,0
5455000113E35930571A4442423091,0,0
4950000121F24762167D5949083659,0,0
8674000123C21123880A6386323863,0,0
7894000114C32029019E5217223198,0,0
4418000114C30804907E6382463210,0,0
2050000112A33065116C5508353002,0,0
3252000121E28912354F8832103688,0,0
5163000123F23095883A0451163804,0,0
0693000124B21480632F1806603918,0,0
8499000124F24736966C2684663926,0,0
8925000111A26509221B4577082892,0,0
6466000120A36944937C9764213597,0,0
3761000047E1220419D1869880545,0,0
9372000111E10954833D1181552858,0,0
9840000112F5913492E4186252988,0,0
7663000113E36741881E8964503136,0,0
8697000116D32037993B6825283414,0, 
7425000113B31515546D2262123069,0,0
2976000115A32594446F2068073267,0,0
3345000121F25992630E4633013646,0,0
4756000123B20205223D9947233899,0,0
7794000125A25049669F5277654052,0,0
2582000108C31409713F3213622579,0,0
2614000108A38394959B5813942605,0,0
2544000111C10639919A2713272874,0,0
9862000108E18885767B1786422564,0,0
3020000110F36929503F0018012747,0,0
8320000112B13880539B3771052984,0,0
8694000114E35994502C0719283153,0,0
6668000114A37085972A9604983242,0, 
4419000115C30493936E1582503262,0,0
3769000102E12624842A1337111960,0,0
1708000124F19225772D2316753923,0,0
2561000110D37442285D5213422799,0,0
2003000120F36872883F3619553536,0,0
5663000121D25500770F6456213664,0,0
4496000114B31032354D6983243216,0,0
8963000124A26422453A3589303935,0,0
6905000125B37933425D1268724012,0,0
7194000032D14284361B5110041189,0,0
5848000109D16206055B5546292702,0,0
5687000114A35976861E3295153179,0,0
1103000114F37299988E6149313208,0,0
5064000121A25356314E3150203631,0,0
5405000116D37572527B3292363379,0,0
4625000106A20355853F9234022439,0,0
2475000110D32209163B3812562785,0,0
0179000114A34679731E9740103244,0,0
8871000103F14511345E2380632070,0, 
6243000108A23892100B0050222547,0,0
3011000108D31682872B9517922642,0,0
0201000113A27917278A8389883131,0,0
8495000114F31522306D0717293153,0,0
4196000115E31013784C5480273301,0,0
9112000123A24357252E7890703878,0,0
8396000123B23550071E9083553890,0,0
1057000113B33863446E3798443085,0,0
6479000107B35585829A7952582526,0,0
1046000110E34077493E7898282826,0,0
6346000111E25445213D4751292894,0,0
1108000115D30002994D8549393332,0,0
7779000116A30783947D4016103386,0, 
8623000120A36348916B4685753546,0,0
4848000121F26469101E7148063671,0,0
5054000124D28587251E3150213931,0,0
0889000108F38310209D9496702642,0,0
5362000109F21118614D7441432721,0,0
0574000111D22152850F7993572927,0,0
0941000113E34512335F3597283083,0,0
1149000113C37008259C6299363110,0,0
7604000116E37332163F3614353382,0,0
4028000121D25930667F3939843639,0,0
9102000111F9204007A0878852855,0,0
8216000114D31494841D3720443183,0,0
0245000116F36061982E5240763399,0,0
3538000123C38644434B9034973890,0,0
3030000035D6684306C0758580921,0,0
1443000107D14038440A6902202516,0,0
2592000108A21811755F5113722598,0,0
4960000110D24817803D5437412801,0,0
2610000111D37493745A5113932898,0,0
3414000116D29972202B0272453349,0,0
6898000120D35605070E5668503556,0,0
8078000123F18680950B0680323806,0,0
3577000110C12484348D8623592833,0,0
3782000111C34353903D3425652881,0,0
6374000115B34467508C2602053272,0,0
1838000109B27971366E5606192703,0,0
0000000112E37869020E1787842965,0,0
8194000113C37123936B8869813135,0,0
1998000108C23199360F3107782578,0,0
3160000109B30383266D9119412738,0,0
7019000110F36692005D2058002767,0,0
9767000110A5468747A9085492837,0,0
5132000114F32110328E9489623241,0,0
9405000124B26480107D7093723970,0,0
1437000110A19935372A0902182756,0,0
5800000110B4588659A6245822809,0,0
4619000120B32915443A3845713538,0,0
7067000122E14834407F0870293708,0,0
7484000124E27369279E9074513990,0,0
0616000109B23859262D3993972687,0,0
1473000110A2488545F9902562846,0,0
4302000115A35998248D7181333318,0,0
3534000122A27745268C3434723734,0,0
3529000123D38423631F7034873870,0,0
1240000109B38288601F5100212698,0,0
9296000110B25471956A3380772780,0,0
7515000111C31213050C7962982926,0,0
9335000113E36726658D4881223095,0,0
3572000114B37161256E2874003175,0,0
6171000116A33659477E0700023353,0, 
1761000120F33997917F5817133558,0,0
5263000032C598483C6219431184,0,0
7318000111F24817092E7661012923,0,0
6665000114A30742664D8304933229,0,0
2804000125B17677574E3927754039,0,0
7256000111B25400690C8660392933,0,0
4426000124B23604064E4543933945,0,0
2029000109B30392694C9508102742,0,0
4370000115E29968284B4682013293,0,0
0038000124D28231161B8000053980,0,0
1101000108B26436212B3598812583,0,0
0384000115B32115727B1542153262,0, 
3390000120D24535005E6233423562,0,0
2290000122E18478928E9722433797,0,0
8407000124A27191480A7183743971,0,0
8940000125D15827470F4689114046,0,0
8748000110A32235140A5075292797,0,0
3431000112C12743000D2022152967,0,0
0068000122D29671663A8200173782,0,0
1876000123C21240603A4418313844,0,0
6680000115B33904587F5405113300,0,0
9857000122D26389511E3897953738,0,0
2290000108E36920139A1310692560,0,0
3432000111A18677965B1122152858,0,0
6589000112F35185436A8853753035,0,0
9829000113A35168869C6486163111,0,0
9771000113D35693459E7785583124,0,0
1598000108F38698108F8303792630,0,0
7822000121A25445926A3577783635,0,0
3425000035C15898183E7806251256,0,0
2811000114A31019049B5366393200,0,0
7602000122C24413710C7075503770,0,0
1436000123A29039076E0913903809,0,0
1642000124A29262444A1316093913,0,0
6815000111C28191090F5055982897,0,0
4251000115F37336482C1680823263,0,0
8382000125F24168064C2883494028,0,0
4199000110F34075485C6329812810,0,0
6849000112D31505706A8156353028,0,0
8617000114C37324361B5624453202,0,0
9640000109F25315150A2184212668,0,0
3036000120E31606644B3129883531,0,0
2750000122B18007886F1227143712,0,0
8930000034E23261682D0342630279,0,0
3338000113F34105791F0121243048,0,0
2914000115F37564309F4267453289,0,0
7381000116B34269598E8212123428,0,0
7129000110C22109866B2059102767,0,0
0088000111D28063156C4688712894,0,0
2819000112C28698376C2216032969,0,0
4889000116B37584897C2387203370,0,0
1403000109C37442755A6701842714,0,0
2767000114A30453012F4365953190,0,0
5080000114B34713136F9289103239,0,0
4454000116B34424818E0582853352,0,0
0802000116B37589896A3646333383,0,0
7209000124A24530805E7771763977,0,0
8981000125A23944224E3489524034,0,0
7949000111A24059313D8167322928,0,0
8888000112B10827468B3376722980,0,0
6986000112E26985991E7157723018,0,0
8030000114D34179611C8518583231,0,0
0834000108A31422631C9696152644,0,0
1643000111B9005425B5904262906,0,0
8952000112D38126173E0777362954,0,0
6935000113E36212140A2457223071,0,0
2356000115C36309837F1761873264,0,0
4359000109E37444811D3431402681,0,0
6346000109D25610820C3751272684,0,0
6032000111F15217739D7548152922,0,0
5946000113C31221766A6447333111,0,0
1394000113B32277623B7701813124,0,0
0541000116F36047947F2843723375,0,0
0948000110A29396084A4297292790,0,0
3736000114B36249189B0769703154,0,0
2553000114C29968150A5763813204,0,0
5035000120A21084690A6549873565,0,0
7100000122F27208856C8270493782,0,0
1301000124A27378447D6412683964,0,0
0642000124B28513711B0206093902,0,0
6791000110F13191142D9255732839,0,0
9560000116F33817332F7833913424,0, 
2252000122C26240024A4721903747,0,0
4532000110B34090060B5333132800,0,0
4409000111B36458951C1231922859,0,0
7716000114F35466513C3415443180,0,0
5863000116C34995710C4196943388,0,0
7765000121C12303513B7477233674,0,0
3514000122B29514791B6034523760,0,0
1365000123B21051752D3113203831,0,0
1777000124B38830184C5017443950,0,0
1106000109B29851918A0298872650,0,0
4958000112A30144369C4137432988,0,0
9261000114B30976320E0524953151,0,0
3970000124F25820355F7339373973,0,0
8660000120C36930856A2886123528,0,0
0876000122D27157115A3308143733,0,0
0622000103A14592000C9493962142,0,0
6360000110D25171639B3551412782,0,0
9129000110B25768094E4179102788,0,0
8783000111C33829989C4175662888,0,0
3412000111D29325892B7421952921,0,0
0713000121C22321201C4906693649,0,0
3450000124D25565132A1234173912,0,0
0393000124D28157266A9403603994,0,0
9889000112A37027447C7286753019,0,0
2933000114D30959892A3667613183,0,0
5608000120E36094317D1955603519,0,0
6372000105A32661730F6751482314,0,0
5763000124E20405050C8057303980,0,0
1371000111B31195121F9101542938,0,0
7862000120F34353234E5578143555,0,0
9213000122E22069962E3291513732,0,0
6557000112C36773117A9253433039,0,0
6966000110F28640997C1357472760,0,0
8397000111B34087098D1771802864,0,0
3724000111B33557028B6725072914,0,0
9806000120E36155951F4997583549,0,0
0840000114F35994040D4646683193,0,0
2582000110F30134700A3613632783,0,0
6965000113F30855481F1557513062,0,0
1707000113C30978622E4704943094,0,0
2737000113C32044282B7815243125,0,0
4421000113C31638245B8432083131,0,0
7655000114F29934360A4114833187,0,0
7197000121A5854729D6371553663,0,0
2705000108B25596869E2914852576,0,0
0703000109E37885301D9494842742,0,0
1659000123D27125577B1616133816,0,0
7254000124C28942400A2872213928,0,0
4606000112C18633985E1133902958,0,0
8292000114B30998042F2621203172,0,0
1564000114D33893741E6853923215,0,0
7689000115E36275082A5515203301,0,0
4698000120C17206175C6246503562,0,0
6888000124E27986681E2768553927,0,0
3683000109C38248460B7924642726,0,0
4479000110D27926940C4032602787,0,0
2683000111A4636646F2814662875,0,0
6278000111E32516044D2950612876,0,0
1430000115E32110704E8052613327,0,0
7081000120D36634108C6470333564,0,0
8095000121C27852765C6380533663,0,0
3431000125F19470675F3934024039,0,0
9727000112C34095220D0485112951,0,0
5483000115E31040288E5193143298,0,0
7978000122A39088204D1179423711,0,0
6962000124A24819586A5969293959,0,0
6667000107E29530604E6154442508,0,0
2931000110C22004112A4317122790,0,0
1157000114F35245407D8649853233,0,0
7620000116A34787788E6414513410,0,0
4617000122E14044983C6245613762,0,0
9070000122D27453045C7090183770,0,0
5408000109E16818672D5941892706,0,0
6706000110A31195271D6254882809,0,0
6078000111A26158315A6948612916,0,0
1452000111C2891829C7502352922,0,0
1650000113E35197404F6804373115,0,0
6417000114A34906566A0596513152,0,0
4763000114D36752931D1085893157,0,0
9293000123E24918508A4592483845,0,0
7312000112E21023759E5060972997,0,0
5808000113B30982651C9545953142,0,0
3920000120F37145103F1938723519,0,0
3528000120D32912355A5534803555,0,0
6872000125D39091838F2268394022,0,0
0490000113F34377545A2092773068,0,0
3930000121D29600633D1138863611,0,0
7086000124F24327026D7170533971,0,0
1328000108A38558402E7201082619,0,0
8354000111E30422637B2271372869,0,0
7928000113B32832671B5567153102,0,0
2692000109A37438776E6814732715,0,0
2639000115C32370876B0664703253,0,0
1779000116A19210657C7356103420,0,0
9189000121F29105956B2391453623,0,0
8196000125E39080427B1181634011,0,0
2512000108E24645056B9612932643,0,0
2894000111B29877444C1316772860,0,0
0722000111A25525601D1995052867,0,0
3080000112C3085704F4318652990,0,0
4760000116D37579085E5085913397,0,0
8676000122E19700769C2086403720,0,0
4384000124E20360651E0543513905,0,0
6549000108F25237229A7353292620,0,0
4729000110A38351507A6635112813,0,0
1477000113C34636239E0102633048,0,0
9540000123B11909509A3094953830,0,0
0715000109B36425630D1094962658,0,0
7931000113F31951290D3167183078,0,0
9014000121E24873779F9689743696,0,0
3533000122C28337845A5234713752,0,0
0072000116A36532468B5839033405,0,0
4904000124E27394350F5848713958,0,0
7725000049C13396681A8289391700,0,0
1702000115A30758136F6055333307,0,0
2243000116B32978864F6060743407,0,0
4012000116B35450199C8078433427,0,0
9801000120F2723087E4997533549,0,0
